Loss and Reward
0.8196179270744324
0.3777376711368561
0.7994996309280396
0.4464714825153351
0.4500965476036072
0.8405414819717407
0.5025085806846619
0.5968512892723083
0.21157298982143402
0.5374048352241516
0.8993852138519287
0.36176103353500366
0.8423691987991333
0.699084460735321
0.5774365067481995
0.6550828814506531
0.7168357968330383
0.710098385810852
0.5938360691070557
0.5676336288452148
0.39674124121665955
0.7875880002975464
0.6086455583572388
0.699860155582428
0.7617924213409424
0.7620907425880432
0.8663772344589233
0.7764779925346375
0.6671817302703857
0.369563490152359
0.6843324303627014
0.8560865521430969
0.6230226159095764
0.48444095253944397
0.616156280040741
0.42751163244247437
0.8584064841270447
0.7254536151885986
0.6908965110778809
0.48845288157463074
0.17937538027763367
0.7718896269798279
0.790077805519104
0.607387125492096
0.7540331482887268
0.7018167972564697
0.6521493792533875
0.7485576868057251
0.6624118089675903
0.6345906257629395
0.3818194568157196
0.8351323008537292
0.6442237496376038
0.7147681713104248
0.5398063063621521
0.6679353713989258
0.6498240232467651
0.5564576983451843
0.7839487791061401
0.8084959983825684
0.7312604784965515
0.6302241086959839
0.4633652865886688
0.3708026111125946
0.45896077156066895
0.8594536185264587
0.513536810874939
0.5989725589752197
0.5705816745758057
0.677920937538147
0.5578454732894897
0.7068458795547485
0.6649985313415527
0.6151534914970398
0.5402032136917114
0.5869653820991516
0.6316607594490051
0.6543983221054077
0.4063264727592468
0.47969329357147217
0.7078045010566711
0.5784337520599365
0.7382538914680481
0.1784839928150177
0.650622546672821
0.5907770395278931
0.6860967874526978
0.24354495108127594
0.7929137349128723
0.6409600377082825
0.7904792428016663
0.7513335347175598
0.8071253299713135
0.504058837890625
0.3164309859275818
0.7939278483390808
0.529620349407196
0.7051464915275574
0.14530767500400543
0.5139342546463013
0.7350555658340454
0.3934789299964905
0.6250888109207153
0.726312518119812
0.7683824300765991
0.6633164286613464
0.7675709128379822
0.6808581948280334
0.6041325926780701
0.6446877121925354
0.7047091722488403
0.6335789561271667
0.7185155153274536
0.5898519158363342
0.5843397974967957
0.6361387968063354
0.5296921133995056
0.4936912953853607
0.8739993572235107
0.767933189868927
0.7208091616630554
0.8577861189842224
0.7111926674842834
0.43909069895744324
0.5935608148574829
0.4465154707431793
0.7912216782569885
0.37042054533958435
0.7855435609817505
0.8462632894515991
0.5079511404037476
0.7209845781326294
0.8143474459648132
0.7978217005729675
0.7681742906570435
0.6301925182342529
0.7870175242424011
0.6392785310745239
0.8631340265274048
0.7105043530464172
0.6407862901687622
0.660784125328064
0.8882885575294495
0.6238040924072266
0.9590309858322144
0.7326838374137878
0.2339954376220703
0.5961176753044128
0.3220641016960144
0.7594667673110962
0.58490389585495
0.7920204997062683
0.5487494468688965
0.6239698529243469
0.7096524238586426
0.692910373210907
0.5593163371086121
0.6941099166870117
0.5795968174934387
0.7170448899269104
0.9794853925704956
0.44308632612228394
0.738476574420929
0.43483850359916687
0.7425956726074219
0.36569228768348694
0.5724050402641296
0.7740986347198486
0.43118828535079956
0.5040948987007141
0.5890274047851562
0.39133062958717346
0.5966795086860657
0.4864563047885895
0.5984532833099365
0.5332217812538147
0.4203055799007416
0.7691742181777954
0.6379952430725098
0.7174228429794312
0.5689846873283386
0.6483606100082397
0.7499199509620667
0.8816991448402405
0.5434377193450928
0.9000215530395508
0.8890929818153381
0.2619249224662781
0.7294307947158813
0.47911137342453003
0.4196679890155792
0.6958626508712769
0.6361113786697388
0.4538503587245941
0.7940429449081421
0.5841737985610962
0.7012439966201782
0.8451704978942871
0.6639221906661987
0.7759446501731873
0.6394758820533752
0.8168903589248657
0.7764999866485596
0.8457183837890625
